150749184,142441823,149484312,1105920,0,20
150749184,142372007,149484440,1105920,0,20
150749184,142243250,149484568,1105920,0,20
150749184,140035991,149484696,1105920,0,20
150749184,141134641,149484824,1105920,0,20
150749184,143749741,149484952,1105920,0,20
150749184,142096586,149485080,1105920,0,20
150749184,143594689,149485208,1105920,0,20
150749184,140877016,149485336,1105920,0,20
150749184,144303534,149485464,1105920,0,20
150749184,142372007,149485592,1105920,0,20
150749184,149375097,149485720,1105920,0,20
157958144,146609474,156686616,1114112,0,21
157958144,148334484,156686744,1114112,0,21
157958144,149375097,156686872,1114112,0,21
157958144,149443093,156687000,1114112,0,21
157958144,150620515,156687128,1114112,0,21
157958144,148058781,156687256,1114112,0,21
157958144,150794532,156687384,1114112,0,21
157958144,147143495,156687512,1114112,0,21
157958144,150794532,156687640,1114112,0,21
157958144,148334484,156687768,1114112,0,21
157958144,147143495,156687896,1114112,0,21
157958144,149571850,156688024,1114112,0,21
157958144,146609474,156688152,1114112,0,21
157958144,149641666,156688280,1114112,0,21
157958144,149375097,156688408,1114112,0,21
157958144,147235834,156688536,1114112,0,21
157958144,149119851,156688664,1114112,0,21
157958144,150620515,156688792,1114112,0,21
157958144,148058781,156688920,1114112,0,21
157958144,149119851,156689048,1114112,0,21
157958144,149641666,156689176,1114112,0,21
157958144,147862507,156689304,1114112,0,21
157958144,149296429,156689432,1114112,0,21
157958144,149375097,156689560,1114112,0,21
157958144,149059914,156689688,1114112,0,21
157958144,149672859,156689816,1114112,0,21
157958144,147862507,156689944,1114112,0,21
157958144,148334484,156690072,1114112,0,21
157958144,146609474,156690200,1114112,0,21
157958144,149672859,156690328,1114112,0,21
157958144,149059914,156690456,1114112,0,21
157958144,149375097,156690584,1114112,0,21
157958144,147143495,156690712,1114112,0,21
157958144,149443093,156690840,1114112,0,21
157958144,150794532,156690968,1114112,0,21
157958144,147862507,156691096,1114112,0,21
157958144,150620515,156691224,1114112,0,21
157958144,150381925,156691352,1114112,0,21
157958144,148746674,156691480,1114112,0,21
157958144,149571850,156691608,1114112,0,21
157958144,147235834,156691736,1114112,0,21
157958144,151503377,156691864,1114112,0,21
157958144,149571850,156691992,1114112,0,21
157958144,147862507,156692120,1114112,0,21
157958144,149375097,156692248,1114112,0,21
157958144,147862507,156692376,1114112,0,21
157958144,150949584,156692504,1114112,0,21
157958144,149672859,156692632,1114112,0,21
157958144,148076859,156692760,1114112,0,21
157958144,146609474,156692888,1114112,0,21
157958144,149119851,156693016,1114112,0,21
157958144,147862507,156693144,1114112,0,21
157958144,149672859,156693272,1114112,0,21
157958144,146609474,156693400,1114112,0,21
157958144,151503377,156693528,1114112,0,21
157958144,146609474,156693656,1114112,0,21
157958144,149443093,156693784,1114112,0,21
157958144,147235834,156693912,1114112,0,21
157958144,149059914,156694040,1114112,0,21
157958144,150794532,156694168,1114112,0,21
157958144,149296429,156694296,1114112,0,21
157958144,148746674,156694424,1114112,0,21
157958144,149571850,156694552,1114112,0,21
157958144,149672859,156694680,1114112,0,21
157958144,149296429,156694808,1114112,0,21
157958144,149641666,156679008,1122304,0,21
157958144,150794532,156679704,1114112,0,21
157958144,149443093,156679832,1114112,0,21
157958144,149641666,156679960,1114112,0,21
157958144,150381925,156680088,1114112,0,21
157958144,150794532,156680216,1114112,0,21
157958144,149641666,156680344,1114112,0,21
157958144,148076859,156680472,1114112,0,21
157958144,149059914,156680600,1114112,0,21
157958144,147143495,156680728,1114112,0,21
157958144,147862507,156680856,1114112,0,21
157958144,151503377,156680984,1114112,0,21
157958144,149443093,156681112,1114112,0,21
157958144,148058781,156681240,1114112,0,21
157958144,149059914,156681368,1114112,0,21
157958144,149571850,156681496,1114112,0,21
157958144,150949584,156681624,1114112,0,21
157958144,148076859,156681752,1114112,0,21
157958144,148334484,156681880,1114112,0,21
157958144,147143495,156682008,1114112,0,21
157958144,149571850,156682136,1114112,0,21
157958144,148334484,156682264,1114112,0,21
157958144,150381925,156682392,1114112,0,21
157958144,150949584,156682520,1114112,0,21
157958144,147862507,156682648,1114112,0,21
157958144,148746674,156682776,1114112,0,21
157958144,150381925,156682904,1114112,0,21
157958144,146609474,156683032,1114112,0,21
157958144,151503377,156683160,1114112,0,21
157958144,150620515,156683288,1114112,0,21
157958144,149571850,156683416,1114112,0,21
157958144,150794532,156683544,1114112,0,21
157958144,149119851,156683672,1114112,0,21
157958144,148058781,156683800,1114112,0,21
157958144,149641666,156683928,1114112,0,21
157958144,150620515,156684056,1114112,0,21
157958144,150794532,156684184,1114112,0,21
157958144,151503377,156684312,1114112,0,21
157958144,149375097,156684440,1114112,0,21
157958144,149059914,156684568,1114112,0,21
157958144,149443093,156684696,1114112,0,21
157958144,148058781,156684824,1114112,0,21
157958144,149641666,156684952,1114112,0,21
157958144,147143495,156685080,1114112,0,21
157958144,146609474,156685208,1114112,0,21
157958144,147862507,156685336,1114112,0,21
157958144,151503377,156685464,1114112,0,21
157958144,149571850,156685592,1114112,0,21
157958144,149375097,156685720,1114112,0,21
157958144,148334484,156685848,1114112,0,21
157958144,151503377,156685976,1114112,0,21
157958144,149672859,156686104,1114112,0,21
157958144,150620515,156686232,1114112,0,21
157958144,149641666,156686360,1114112,0,21
157958144,146609474,156686488,1114112,0,21
157958144,149059914,156686616,1114112,0,21
157958144,147862507,156686744,1114112,0,21
157958144,149119851,156686872,1114112,0,21
157958144,147235834,156687000,1114112,0,21
157958144,148076859,156687128,1114112,0,21
157958144,147862507,156687256,1114112,0,21
157958144,146609474,156687384,1114112,0,21
157958144,147235834,156687512,1114112,0,21
157958144,148746674,156687640,1114112,0,21
157958144,149672859,156687768,1114112,0,21
157958144,149443093,156687896,1114112,0,21
157958144,149059914,156688024,1114112,0,21
157958144,148058781,156688152,1114112,0,21
157958144,149059914,156688280,1114112,0,21
157958144,147143495,156688408,1114112,0,21
157958144,150794532,156688536,1114112,0,21
157958144,149119851,156688664,1114112,0,21
157958144,148058781,156688792,1114112,0,21
157958144,149119851,156688920,1114112,0,21
157958144,150620515,156689048,1114112,0,21
157958144,149296429,156689176,1114112,0,21
157958144,150949584,156689304,1114112,0,21
157958144,148058781,156689432,1114112,0,21
157958144,149571850,156689560,1114112,0,21
157958144,150794532,156689688,1114112,0,21
157958144,147862507,156689816,1114112,0,21
157958144,148746674,156689944,1114112,0,21
157958144,150949584,156690072,1114112,0,21
157958144,149119851,156690200,1114112,0,21
157958144,150794532,156690328,1114112,0,21
157958144,146609474,156690456,1114112,0,21
